,timestamp,item,corp,loc,supply,price,year,month,day,weekday,quarter,weekofyear,dayofyear,days_in_month,is_mon_start,is_mon_end
31522,2021-11-28,CB,E,J,0.0,0.0,2021,11,28,6,4,47,332,30,False,False
31523,2021-11-29,CB,E,J,200.0,1150.0,2021,11,29,0,4,48,333,30,False,False
31524,2021-11-30,CB,E,J,0.0,0.0,2021,11,30,1,4,48,334,30,False,True
31525,2021-12-01,CB,E,J,200.0,1350.0,2021,12,1,2,4,48,335,31,True,False
31526,2021-12-02,CB,E,J,0.0,0.0,2021,12,2,3,4,48,336,31,False,False
31527,2021-12-03,CB,E,J,160.0,1119.0,2021,12,3,4,4,48,337,31,False,False
31528,2021-12-04,CB,E,J,0.0,0.0,2021,12,4,5,4,48,338,31,False,False
31529,2021-12-05,CB,E,J,0.0,0.0,2021,12,5,6,4,48,339,31,False,False
31530,2021-12-06,CB,E,J,0.0,0.0,2021,12,6,0,4,49,340,31,False,False
31531,2021-12-07,CB,E,J,0.0,0.0,2021,12,7,1,4,49,341,31,False,False
31532,2021-12-08,CB,E,J,0.0,0.0,2021,12,8,2,4,49,342,31,False,False
31533,2021-12-09,CB,E,J,0.0,0.0,2021,12,9,3,4,49,343,31,False,False
31534,2021-12-10,CB,E,J,150.0,1000.0,2021,12,10,4,4,49,344,31,False,False
31535,2021-12-11,CB,E,J,0.0,0.0,2021,12,11,5,4,49,345,31,False,False
31536,2021-12-12,CB,E,J,0.0,0.0,2021,12,12,6,4,49,346,31,False,False
31537,2021-12-13,CB,E,J,180.0,1106.0,2021,12,13,0,4,50,347,31,False,False
31538,2021-12-14,CB,E,J,60.0,750.0,2021,12,14,1,4,50,348,31,False,False
31539,2021-12-15,CB,E,J,110.0,1186.0,2021,12,15,2,4,50,349,31,False,False
31540,2021-12-16,CB,E,J,0.0,0.0,2021,12,16,3,4,50,350,31,False,False
31541,2021-12-17,CB,E,J,100.0,1165.0,2021,12,17,4,4,50,351,31,False,False
31542,2021-12-18,CB,E,J,0.0,0.0,2021,12,18,5,4,50,352,31,False,False
31543,2021-12-19,CB,E,J,0.0,0.0,2021,12,19,6,4,50,353,31,False,False
31544,2021-12-20,CB,E,J,150.0,1240.0,2021,12,20,0,4,51,354,31,False,False
31545,2021-12-21,CB,E,J,0.0,0.0,2021,12,21,1,4,51,355,31,False,False
31546,2021-12-22,CB,E,J,40.0,1100.0,2021,12,22,2,4,51,356,31,False,False
31547,2021-12-23,CB,E,J,334.0,796.0,2021,12,23,3,4,51,357,31,False,False
31548,2021-12-24,CB,E,J,768.0,656.0,2021,12,24,4,4,51,358,31,False,False
31549,2021-12-25,CB,E,J,432.0,375.0,2021,12,25,5,4,51,359,31,False,False
31550,2021-12-26,CB,E,J,0.0,0.0,2021,12,26,6,4,51,360,31,False,False
31551,2021-12-27,CB,E,J,0.0,0.0,2021,12,27,0,4,52,361,31,False,False
31552,2021-12-28,CB,E,J,170.0,700.0,2021,12,28,1,4,52,362,31,False,False
31553,2021-12-29,CB,E,J,0.0,0.0,2021,12,29,2,4,52,363,31,False,False
31554,2021-12-30,CB,E,J,0.0,0.0,2021,12,30,3,4,52,364,31,False,False
31555,2021-12-31,CB,E,J,0.0,0.0,2021,12,31,4,4,52,365,31,False,True
31556,2022-01-01,CB,E,J,0.0,0.0,2022,1,1,5,1,52,1,31,True,False
31557,2022-01-02,CB,E,J,0.0,0.0,2022,1,2,6,1,52,2,31,False,False
31558,2022-01-03,CB,E,J,0.0,0.0,2022,1,3,0,1,1,3,31,False,False
31559,2022-01-04,CB,E,J,300.0,1200.0,2022,1,4,1,1,1,4,31,False,False
31560,2022-01-05,CB,E,J,150.0,1070.0,2022,1,5,2,1,1,5,31,False,False
31561,2022-01-06,CB,E,J,300.0,1000.0,2022,1,6,3,1,1,6,31,False,False
31562,2022-01-07,CB,E,J,300.0,950.0,2022,1,7,4,1,1,7,31,False,False
31563,2022-01-08,CB,E,J,0.0,0.0,2022,1,8,5,1,1,8,31,False,False
31564,2022-01-09,CB,E,J,0.0,0.0,2022,1,9,6,1,1,9,31,False,False
31565,2022-01-10,CB,E,J,200.0,1100.0,2022,1,10,0,1,2,10,31,False,False
31566,2022-01-11,CB,E,J,0.0,0.0,2022,1,11,1,1,2,11,31,False,False
31567,2022-01-12,CB,E,J,0.0,0.0,2022,1,12,2,1,2,12,31,False,False
31568,2022-01-13,CB,E,J,520.0,896.0,2022,1,13,3,1,2,13,31,False,False
31569,2022-01-14,CB,E,J,380.0,1029.0,2022,1,14,4,1,2,14,31,False,False
31570,2022-01-15,CB,E,J,0.0,0.0,2022,1,15,5,1,2,15,31,False,False
31571,2022-01-16,CB,E,J,0.0,0.0,2022,1,16,6,1,2,16,31,False,False
31572,2022-01-17,CB,E,J,250.0,1092.0,2022,1,17,0,1,3,17,31,False,False
31573,2022-01-18,CB,E,J,0.0,0.0,2022,1,18,1,1,3,18,31,False,False
31574,2022-01-19,CB,E,J,130.0,1246.0,2022,1,19,2,1,3,19,31,False,False
31575,2022-01-20,CB,E,J,450.0,1084.0,2022,1,20,3,1,3,20,31,False,False
31576,2022-01-21,CB,E,J,150.0,1200.0,2022,1,21,4,1,3,21,31,False,False
31577,2022-01-22,CB,E,J,734.0,901.0,2022,1,22,5,1,3,22,31,False,False
31578,2022-01-23,CB,E,J,0.0,0.0,2022,1,23,6,1,3,23,31,False,False
31579,2022-01-24,CB,E,J,553.0,1142.0,2022,1,24,0,1,4,24,31,False,False
31580,2022-01-25,CB,E,J,600.0,1075.0,2022,1,25,1,1,4,25,31,False,False
31581,2022-01-26,CB,E,J,170.0,1000.0,2022,1,26,2,1,4,26,31,False,False
31582,2022-01-27,CB,E,J,400.0,775.0,2022,1,27,3,1,4,27,31,False,False
31583,2022-01-28,CB,E,J,280.0,650.0,2022,1,28,4,1,4,28,31,False,False
31584,2022-01-29,CB,E,J,190.0,824.0,2022,1,29,5,1,4,29,31,False,False
31585,2022-01-30,CB,E,J,0.0,0.0,2022,1,30,6,1,4,30,31,False,False
31586,2022-01-31,CB,E,J,0.0,0.0,2022,1,31,0,1,5,31,31,False,True
31587,2022-02-01,CB,E,J,0.0,0.0,2022,2,1,1,1,5,32,28,True,False
31588,2022-02-02,CB,E,J,0.0,0.0,2022,2,2,2,1,5,33,28,False,False
31589,2022-02-03,CB,E,J,0.0,0.0,2022,2,3,3,1,5,34,28,False,False
31590,2022-02-04,CB,E,J,0.0,0.0,2022,2,4,4,1,5,35,28,False,False
31591,2022-02-05,CB,E,J,0.0,0.0,2022,2,5,5,1,5,36,28,False,False
31592,2022-02-06,CB,E,J,0.0,0.0,2022,2,6,6,1,5,37,28,False,False
31593,2022-02-07,CB,E,J,630.0,721.0,2022,2,7,0,1,6,38,28,False,False
31594,2022-02-08,CB,E,J,530.0,718.0,2022,2,8,1,1,6,39,28,False,False
31595,2022-02-09,CB,E,J,440.0,468.0,2022,2,9,2,1,6,40,28,False,False
31596,2022-02-10,CB,E,J,320.0,750.0,2022,2,10,3,1,6,41,28,False,False
31597,2022-02-11,CB,E,J,840.0,1067.0,2022,2,11,4,1,6,42,28,False,False
31598,2022-02-12,CB,E,J,300.0,723.0,2022,2,12,5,1,6,43,28,False,False
31599,2022-02-13,CB,E,J,0.0,0.0,2022,2,13,6,1,6,44,28,False,False
31600,2022-02-14,CB,E,J,1370.0,475.0,2022,2,14,0,1,7,45,28,False,False
31601,2022-02-15,CB,E,J,960.0,417.0,2022,2,15,1,1,7,46,28,False,False
31602,2022-02-16,CB,E,J,0.0,0.0,2022,2,16,2,1,7,47,28,False,False
31603,2022-02-17,CB,E,J,0.0,0.0,2022,2,17,3,1,7,48,28,False,False
31604,2022-02-18,CB,E,J,1220.0,567.0,2022,2,18,4,1,7,49,28,False,False
31605,2022-02-19,CB,E,J,300.0,775.0,2022,2,19,5,1,7,50,28,False,False
31606,2022-02-20,CB,E,J,0.0,0.0,2022,2,20,6,1,7,51,28,False,False
31607,2022-02-21,CB,E,J,480.0,633.0,2022,2,21,0,1,8,52,28,False,False
31608,2022-02-22,CB,E,J,264.0,801.0,2022,2,22,1,1,8,53,28,False,False
31609,2022-02-23,CB,E,J,144.0,556.0,2022,2,23,2,1,8,54,28,False,False
31610,2022-02-24,CB,E,J,0.0,0.0,2022,2,24,3,1,8,55,28,False,False
31611,2022-02-25,CB,E,J,200.0,875.0,2022,2,25,4,1,8,56,28,False,False
31612,2022-02-26,CB,E,J,220.0,975.0,2022,2,26,5,1,8,57,28,False,False
31613,2022-02-27,CB,E,J,0.0,0.0,2022,2,27,6,1,8,58,28,False,False
31614,2022-02-28,CB,E,J,300.0,1000.0,2022,2,28,0,1,9,59,28,False,True
31615,2022-03-01,CB,E,J,0.0,0.0,2022,3,1,1,1,9,60,31,True,False
31616,2022-03-02,CB,E,J,230.0,1122.0,2022,3,2,2,1,9,61,31,False,False
31617,2022-03-03,CB,E,J,100.0,900.0,2022,3,3,3,1,9,62,31,False,False
31618,2022-03-04,CB,E,J,0.0,0.0,2022,3,4,4,1,9,63,31,False,False
31619,2022-03-05,CB,E,J,0.0,0.0,2022,3,5,5,1,9,64,31,False,False
31620,2022-03-06,CB,E,J,0.0,0.0,2022,3,6,6,1,9,65,31,False,False
31621,2022-03-07,CB,E,J,560.0,590.0,2022,3,7,0,1,10,66,31,False,False
31622,2022-03-08,CB,E,J,190.0,1071.0,2022,3,8,1,1,10,67,31,False,False
31623,2022-03-09,CB,E,J,0.0,0.0,2022,3,9,2,1,10,68,31,False,False
31624,2022-03-10,CB,E,J,560.0,908.0,2022,3,10,3,1,10,69,31,False,False
31625,2022-03-11,CB,E,J,280.0,677.0,2022,3,11,4,1,10,70,31,False,False
31626,2022-03-12,CB,E,J,80.0,650.0,2022,3,12,5,1,10,71,31,False,False
31627,2022-03-13,CB,E,J,0.0,0.0,2022,3,13,6,1,10,72,31,False,False
31628,2022-03-14,CB,E,J,860.0,787.0,2022,3,14,0,1,11,73,31,False,False
31629,2022-03-15,CB,E,J,840.0,671.0,2022,3,15,1,1,11,74,31,False,False
31630,2022-03-16,CB,E,J,300.0,900.0,2022,3,16,2,1,11,75,31,False,False
31631,2022-03-17,CB,E,J,280.0,914.0,2022,3,17,3,1,11,76,31,False,False
31632,2022-03-18,CB,E,J,60.0,850.0,2022,3,18,4,1,11,77,31,False,False
31633,2022-03-19,CB,E,J,100.0,200.0,2022,3,19,5,1,11,78,31,False,False
31634,2022-03-20,CB,E,J,0.0,0.0,2022,3,20,6,1,11,79,31,False,False
31635,2022-03-21,CB,E,J,280.0,668.0,2022,3,21,0,1,12,80,31,False,False
31636,2022-03-22,CB,E,J,0.0,0.0,2022,3,22,1,1,12,81,31,False,False
31637,2022-03-23,CB,E,J,1170.0,577.0,2022,3,23,2,1,12,82,31,False,False
31638,2022-03-24,CB,E,J,0.0,0.0,2022,3,24,3,1,12,83,31,False,False
31639,2022-03-25,CB,E,J,0.0,0.0,2022,3,25,4,1,12,84,31,False,False
31640,2022-03-26,CB,E,J,200.0,1212.0,2022,3,26,5,1,12,85,31,False,False
31641,2022-03-27,CB,E,J,0.0,0.0,2022,3,27,6,1,12,86,31,False,False
31642,2022-03-28,CB,E,J,430.0,1072.0,2022,3,28,0,1,13,87,31,False,False
31643,2022-03-29,CB,E,J,140.0,1179.0,2022,3,29,1,1,13,88,31,False,False
31644,2022-03-30,CB,E,J,30.0,850.0,2022,3,30,2,1,13,89,31,False,False
31645,2022-03-31,CB,E,J,0.0,0.0,2022,3,31,3,1,13,90,31,False,True
31646,2022-04-01,CB,E,J,0.0,0.0,2022,4,1,4,2,13,91,30,True,False
31647,2022-04-02,CB,E,J,0.0,0.0,2022,4,2,5,2,13,92,30,False,False
31648,2022-04-03,CB,E,J,0.0,0.0,2022,4,3,6,2,13,93,30,False,False
31649,2022-04-04,CB,E,J,0.0,0.0,2022,4,4,0,2,14,94,30,False,False
31650,2022-04-05,CB,E,J,0.0,0.0,2022,4,5,1,2,14,95,30,False,False
31651,2022-04-06,CB,E,J,0.0,0.0,2022,4,6,2,2,14,96,30,False,False
31652,2022-04-07,CB,E,J,40.0,1000.0,2022,4,7,3,2,14,97,30,False,False
31653,2022-04-08,CB,E,J,0.0,0.0,2022,4,8,4,2,14,98,30,False,False
31654,2022-04-09,CB,E,J,0.0,0.0,2022,4,9,5,2,14,99,30,False,False
31655,2022-04-10,CB,E,J,0.0,0.0,2022,4,10,6,2,14,100,30,False,False
31656,2022-04-11,CB,E,J,0.0,0.0,2022,4,11,0,2,15,101,30,False,False
31657,2022-04-12,CB,E,J,0.0,0.0,2022,4,12,1,2,15,102,30,False,False
31658,2022-04-13,CB,E,J,0.0,0.0,2022,4,13,2,2,15,103,30,False,False
31659,2022-04-14,CB,E,J,0.0,0.0,2022,4,14,3,2,15,104,30,False,False
31660,2022-04-15,CB,E,J,0.0,0.0,2022,4,15,4,2,15,105,30,False,False
31661,2022-04-16,CB,E,J,0.0,0.0,2022,4,16,5,2,15,106,30,False,False
31662,2022-04-17,CB,E,J,0.0,0.0,2022,4,17,6,2,15,107,30,False,False
31663,2022-04-18,CB,E,J,0.0,0.0,2022,4,18,0,2,16,108,30,False,False
31664,2022-04-19,CB,E,J,0.0,0.0,2022,4,19,1,2,16,109,30,False,False
31665,2022-04-20,CB,E,J,0.0,0.0,2022,4,20,2,2,16,110,30,False,False
31666,2022-04-21,CB,E,J,0.0,0.0,2022,4,21,3,2,16,111,30,False,False
31667,2022-04-22,CB,E,J,0.0,0.0,2022,4,22,4,2,16,112,30,False,False
31668,2022-04-23,CB,E,J,0.0,0.0,2022,4,23,5,2,16,113,30,False,False
31669,2022-04-24,CB,E,J,0.0,0.0,2022,4,24,6,2,16,114,30,False,False
31670,2022-04-25,CB,E,J,0.0,0.0,2022,4,25,0,2,17,115,30,False,False
31671,2022-04-26,CB,E,J,0.0,0.0,2022,4,26,1,2,17,116,30,False,False
31672,2022-04-27,CB,E,J,0.0,0.0,2022,4,27,2,2,17,117,30,False,False
31673,2022-04-28,CB,E,J,0.0,0.0,2022,4,28,3,2,17,118,30,False,False
31674,2022-04-29,CB,E,J,0.0,0.0,2022,4,29,4,2,17,119,30,False,False
31675,2022-04-30,CB,E,J,0.0,0.0,2022,4,30,5,2,17,120,30,False,True
31676,2022-05-01,CB,E,J,0.0,0.0,2022,5,1,6,2,17,121,31,True,False
31677,2022-05-02,CB,E,J,0.0,0.0,2022,5,2,0,2,18,122,31,False,False
31678,2022-05-03,CB,E,J,0.0,0.0,2022,5,3,1,2,18,123,31,False,False
31679,2022-05-04,CB,E,J,0.0,0.0,2022,5,4,2,2,18,124,31,False,False
31680,2022-05-05,CB,E,J,0.0,0.0,2022,5,5,3,2,18,125,31,False,False
31681,2022-05-06,CB,E,J,0.0,0.0,2022,5,6,4,2,18,126,31,False,False
31682,2022-05-07,CB,E,J,0.0,0.0,2022,5,7,5,2,18,127,31,False,False
31683,2022-05-08,CB,E,J,0.0,0.0,2022,5,8,6,2,18,128,31,False,False
31684,2022-05-09,CB,E,J,0.0,0.0,2022,5,9,0,2,19,129,31,False,False
31685,2022-05-10,CB,E,J,0.0,0.0,2022,5,10,1,2,19,130,31,False,False
31686,2022-05-11,CB,E,J,0.0,0.0,2022,5,11,2,2,19,131,31,False,False
31687,2022-05-12,CB,E,J,0.0,0.0,2022,5,12,3,2,19,132,31,False,False
31688,2022-05-13,CB,E,J,0.0,0.0,2022,5,13,4,2,19,133,31,False,False
31689,2022-05-14,CB,E,J,0.0,0.0,2022,5,14,5,2,19,134,31,False,False
31690,2022-05-15,CB,E,J,0.0,0.0,2022,5,15,6,2,19,135,31,False,False
31691,2022-05-16,CB,E,J,0.0,0.0,2022,5,16,0,2,20,136,31,False,False
31692,2022-05-17,CB,E,J,0.0,0.0,2022,5,17,1,2,20,137,31,False,False
31693,2022-05-18,CB,E,J,0.0,0.0,2022,5,18,2,2,20,138,31,False,False
31694,2022-05-19,CB,E,J,0.0,0.0,2022,5,19,3,2,20,139,31,False,False
31695,2022-05-20,CB,E,J,0.0,0.0,2022,5,20,4,2,20,140,31,False,False
31696,2022-05-21,CB,E,J,0.0,0.0,2022,5,21,5,2,20,141,31,False,False
31697,2022-05-22,CB,E,J,0.0,0.0,2022,5,22,6,2,20,142,31,False,False
31698,2022-05-23,CB,E,J,0.0,0.0,2022,5,23,0,2,21,143,31,False,False
31699,2022-05-24,CB,E,J,0.0,0.0,2022,5,24,1,2,21,144,31,False,False
31700,2022-05-25,CB,E,J,0.0,0.0,2022,5,25,2,2,21,145,31,False,False
31701,2022-05-26,CB,E,J,0.0,0.0,2022,5,26,3,2,21,146,31,False,False
31702,2022-05-27,CB,E,J,0.0,0.0,2022,5,27,4,2,21,147,31,False,False
31703,2022-05-28,CB,E,J,0.0,0.0,2022,5,28,5,2,21,148,31,False,False
31704,2022-05-29,CB,E,J,0.0,0.0,2022,5,29,6,2,21,149,31,False,False
31705,2022-05-30,CB,E,J,0.0,0.0,2022,5,30,0,2,22,150,31,False,False
31706,2022-05-31,CB,E,J,0.0,0.0,2022,5,31,1,2,22,151,31,False,True
31707,2022-06-01,CB,E,J,0.0,0.0,2022,6,1,2,2,22,152,30,True,False
31708,2022-06-02,CB,E,J,0.0,0.0,2022,6,2,3,2,22,153,30,False,False
31709,2022-06-03,CB,E,J,0.0,0.0,2022,6,3,4,2,22,154,30,False,False
31710,2022-06-04,CB,E,J,0.0,0.0,2022,6,4,5,2,22,155,30,False,False
31711,2022-06-05,CB,E,J,0.0,0.0,2022,6,5,6,2,22,156,30,False,False
31712,2022-06-06,CB,E,J,0.0,0.0,2022,6,6,0,2,23,157,30,False,False
31713,2022-06-07,CB,E,J,0.0,0.0,2022,6,7,1,2,23,158,30,False,False
31714,2022-06-08,CB,E,J,0.0,0.0,2022,6,8,2,2,23,159,30,False,False
31715,2022-06-09,CB,E,J,0.0,0.0,2022,6,9,3,2,23,160,30,False,False
31716,2022-06-10,CB,E,J,0.0,0.0,2022,6,10,4,2,23,161,30,False,False
31717,2022-06-11,CB,E,J,0.0,0.0,2022,6,11,5,2,23,162,30,False,False
31718,2022-06-12,CB,E,J,0.0,0.0,2022,6,12,6,2,23,163,30,False,False
31719,2022-06-13,CB,E,J,0.0,0.0,2022,6,13,0,2,24,164,30,False,False
31720,2022-06-14,CB,E,J,0.0,0.0,2022,6,14,1,2,24,165,30,False,False
31721,2022-06-15,CB,E,J,0.0,0.0,2022,6,15,2,2,24,166,30,False,False
31722,2022-06-16,CB,E,J,0.0,0.0,2022,6,16,3,2,24,167,30,False,False
31723,2022-06-17,CB,E,J,0.0,0.0,2022,6,17,4,2,24,168,30,False,False
31724,2022-06-18,CB,E,J,0.0,0.0,2022,6,18,5,2,24,169,30,False,False
31725,2022-06-19,CB,E,J,0.0,0.0,2022,6,19,6,2,24,170,30,False,False
31726,2022-06-20,CB,E,J,0.0,0.0,2022,6,20,0,2,25,171,30,False,False
31727,2022-06-21,CB,E,J,0.0,0.0,2022,6,21,1,2,25,172,30,False,False
31728,2022-06-22,CB,E,J,0.0,0.0,2022,6,22,2,2,25,173,30,False,False
31729,2022-06-23,CB,E,J,0.0,0.0,2022,6,23,3,2,25,174,30,False,False
31730,2022-06-24,CB,E,J,0.0,0.0,2022,6,24,4,2,25,175,30,False,False
31731,2022-06-25,CB,E,J,0.0,0.0,2022,6,25,5,2,25,176,30,False,False
31732,2022-06-26,CB,E,J,0.0,0.0,2022,6,26,6,2,25,177,30,False,False
31733,2022-06-27,CB,E,J,0.0,0.0,2022,6,27,0,2,26,178,30,False,False
31734,2022-06-28,CB,E,J,0.0,0.0,2022,6,28,1,2,26,179,30,False,False
31735,2022-06-29,CB,E,J,0.0,0.0,2022,6,29,2,2,26,180,30,False,False
31736,2022-06-30,CB,E,J,0.0,0.0,2022,6,30,3,2,26,181,30,False,True
31737,2022-07-01,CB,E,J,0.0,0.0,2022,7,1,4,3,26,182,31,True,False
31738,2022-07-02,CB,E,J,0.0,0.0,2022,7,2,5,3,26,183,31,False,False
31739,2022-07-03,CB,E,J,0.0,0.0,2022,7,3,6,3,26,184,31,False,False
31740,2022-07-04,CB,E,J,0.0,0.0,2022,7,4,0,3,27,185,31,False,False
31741,2022-07-05,CB,E,J,0.0,0.0,2022,7,5,1,3,27,186,31,False,False
31742,2022-07-06,CB,E,J,0.0,0.0,2022,7,6,2,3,27,187,31,False,False
31743,2022-07-07,CB,E,J,0.0,0.0,2022,7,7,3,3,27,188,31,False,False
31744,2022-07-08,CB,E,J,0.0,0.0,2022,7,8,4,3,27,189,31,False,False
31745,2022-07-09,CB,E,J,0.0,0.0,2022,7,9,5,3,27,190,31,False,False
31746,2022-07-10,CB,E,J,0.0,0.0,2022,7,10,6,3,27,191,31,False,False
31747,2022-07-11,CB,E,J,0.0,0.0,2022,7,11,0,3,28,192,31,False,False
31748,2022-07-12,CB,E,J,0.0,0.0,2022,7,12,1,3,28,193,31,False,False
31749,2022-07-13,CB,E,J,0.0,0.0,2022,7,13,2,3,28,194,31,False,False
31750,2022-07-14,CB,E,J,0.0,0.0,2022,7,14,3,3,28,195,31,False,False
31751,2022-07-15,CB,E,J,0.0,0.0,2022,7,15,4,3,28,196,31,False,False
31752,2022-07-16,CB,E,J,0.0,0.0,2022,7,16,5,3,28,197,31,False,False
31753,2022-07-17,CB,E,J,0.0,0.0,2022,7,17,6,3,28,198,31,False,False
31754,2022-07-18,CB,E,J,0.0,0.0,2022,7,18,0,3,29,199,31,False,False
31755,2022-07-19,CB,E,J,0.0,0.0,2022,7,19,1,3,29,200,31,False,False
31756,2022-07-20,CB,E,J,0.0,0.0,2022,7,20,2,3,29,201,31,False,False
31757,2022-07-21,CB,E,J,0.0,0.0,2022,7,21,3,3,29,202,31,False,False
31758,2022-07-22,CB,E,J,0.0,0.0,2022,7,22,4,3,29,203,31,False,False
31759,2022-07-23,CB,E,J,0.0,0.0,2022,7,23,5,3,29,204,31,False,False
31760,2022-07-24,CB,E,J,0.0,0.0,2022,7,24,6,3,29,205,31,False,False
31761,2022-07-25,CB,E,J,0.0,0.0,2022,7,25,0,3,30,206,31,False,False
31762,2022-07-26,CB,E,J,0.0,0.0,2022,7,26,1,3,30,207,31,False,False
31763,2022-07-27,CB,E,J,0.0,0.0,2022,7,27,2,3,30,208,31,False,False
31764,2022-07-28,CB,E,J,0.0,0.0,2022,7,28,3,3,30,209,31,False,False
31765,2022-07-29,CB,E,J,0.0,0.0,2022,7,29,4,3,30,210,31,False,False
31766,2022-07-30,CB,E,J,0.0,0.0,2022,7,30,5,3,30,211,31,False,False
31767,2022-07-31,CB,E,J,0.0,0.0,2022,7,31,6,3,30,212,31,False,True
31768,2022-08-01,CB,E,J,0.0,0.0,2022,8,1,0,3,31,213,31,True,False
31769,2022-08-02,CB,E,J,0.0,0.0,2022,8,2,1,3,31,214,31,False,False
31770,2022-08-03,CB,E,J,0.0,0.0,2022,8,3,2,3,31,215,31,False,False
31771,2022-08-04,CB,E,J,0.0,0.0,2022,8,4,3,3,31,216,31,False,False
31772,2022-08-05,CB,E,J,0.0,0.0,2022,8,5,4,3,31,217,31,False,False
31773,2022-08-06,CB,E,J,0.0,0.0,2022,8,6,5,3,31,218,31,False,False
31774,2022-08-07,CB,E,J,0.0,0.0,2022,8,7,6,3,31,219,31,False,False
31775,2022-08-08,CB,E,J,0.0,0.0,2022,8,8,0,3,32,220,31,False,False
31776,2022-08-09,CB,E,J,0.0,0.0,2022,8,9,1,3,32,221,31,False,False
31777,2022-08-10,CB,E,J,0.0,0.0,2022,8,10,2,3,32,222,31,False,False
31778,2022-08-11,CB,E,J,0.0,0.0,2022,8,11,3,3,32,223,31,False,False
31779,2022-08-12,CB,E,J,0.0,0.0,2022,8,12,4,3,32,224,31,False,False
31780,2022-08-13,CB,E,J,0.0,0.0,2022,8,13,5,3,32,225,31,False,False
31781,2022-08-14,CB,E,J,0.0,0.0,2022,8,14,6,3,32,226,31,False,False
31782,2022-08-15,CB,E,J,0.0,0.0,2022,8,15,0,3,33,227,31,False,False
31783,2022-08-16,CB,E,J,0.0,0.0,2022,8,16,1,3,33,228,31,False,False
31784,2022-08-17,CB,E,J,0.0,0.0,2022,8,17,2,3,33,229,31,False,False
31785,2022-08-18,CB,E,J,0.0,0.0,2022,8,18,3,3,33,230,31,False,False
31786,2022-08-19,CB,E,J,0.0,0.0,2022,8,19,4,3,33,231,31,False,False
31787,2022-08-20,CB,E,J,0.0,0.0,2022,8,20,5,3,33,232,31,False,False
31788,2022-08-21,CB,E,J,0.0,0.0,2022,8,21,6,3,33,233,31,False,False
31789,2022-08-22,CB,E,J,0.0,0.0,2022,8,22,0,3,34,234,31,False,False
31790,2022-08-23,CB,E,J,0.0,0.0,2022,8,23,1,3,34,235,31,False,False
31791,2022-08-24,CB,E,J,0.0,0.0,2022,8,24,2,3,34,236,31,False,False
31792,2022-08-25,CB,E,J,0.0,0.0,2022,8,25,3,3,34,237,31,False,False
31793,2022-08-26,CB,E,J,0.0,0.0,2022,8,26,4,3,34,238,31,False,False
31794,2022-08-27,CB,E,J,0.0,0.0,2022,8,27,5,3,34,239,31,False,False
31795,2022-08-28,CB,E,J,0.0,0.0,2022,8,28,6,3,34,240,31,False,False
31796,2022-08-29,CB,E,J,0.0,0.0,2022,8,29,0,3,35,241,31,False,False
31797,2022-08-30,CB,E,J,0.0,0.0,2022,8,30,1,3,35,242,31,False,False
31798,2022-08-31,CB,E,J,0.0,0.0,2022,8,31,2,3,35,243,31,False,True
31799,2022-09-01,CB,E,J,0.0,0.0,2022,9,1,3,3,35,244,30,True,False
31800,2022-09-02,CB,E,J,0.0,0.0,2022,9,2,4,3,35,245,30,False,False
31801,2022-09-03,CB,E,J,0.0,0.0,2022,9,3,5,3,35,246,30,False,False
31802,2022-09-04,CB,E,J,0.0,0.0,2022,9,4,6,3,35,247,30,False,False
31803,2022-09-05,CB,E,J,0.0,0.0,2022,9,5,0,3,36,248,30,False,False
31804,2022-09-06,CB,E,J,0.0,0.0,2022,9,6,1,3,36,249,30,False,False
31805,2022-09-07,CB,E,J,0.0,0.0,2022,9,7,2,3,36,250,30,False,False
31806,2022-09-08,CB,E,J,0.0,0.0,2022,9,8,3,3,36,251,30,False,False
31807,2022-09-09,CB,E,J,0.0,0.0,2022,9,9,4,3,36,252,30,False,False
31808,2022-09-10,CB,E,J,0.0,0.0,2022,9,10,5,3,36,253,30,False,False
31809,2022-09-11,CB,E,J,0.0,0.0,2022,9,11,6,3,36,254,30,False,False
31810,2022-09-12,CB,E,J,0.0,0.0,2022,9,12,0,3,37,255,30,False,False
31811,2022-09-13,CB,E,J,0.0,0.0,2022,9,13,1,3,37,256,30,False,False
31812,2022-09-14,CB,E,J,0.0,0.0,2022,9,14,2,3,37,257,30,False,False
31813,2022-09-15,CB,E,J,0.0,0.0,2022,9,15,3,3,37,258,30,False,False
31814,2022-09-16,CB,E,J,0.0,0.0,2022,9,16,4,3,37,259,30,False,False
31815,2022-09-17,CB,E,J,0.0,0.0,2022,9,17,5,3,37,260,30,False,False
31816,2022-09-18,CB,E,J,0.0,0.0,2022,9,18,6,3,37,261,30,False,False
31817,2022-09-19,CB,E,J,0.0,0.0,2022,9,19,0,3,38,262,30,False,False
31818,2022-09-20,CB,E,J,0.0,0.0,2022,9,20,1,3,38,263,30,False,False
31819,2022-09-21,CB,E,J,0.0,0.0,2022,9,21,2,3,38,264,30,False,False
31820,2022-09-22,CB,E,J,0.0,0.0,2022,9,22,3,3,38,265,30,False,False
31821,2022-09-23,CB,E,J,0.0,0.0,2022,9,23,4,3,38,266,30,False,False
31822,2022-09-24,CB,E,J,0.0,0.0,2022,9,24,5,3,38,267,30,False,False
31823,2022-09-25,CB,E,J,0.0,0.0,2022,9,25,6,3,38,268,30,False,False
